台区ID,总分,1.杆塔,2.墙支架,3.电缆段,4.分支箱,5.接入点,6.计量箱,7.连接线,8.档距段,9.电缆终端头起点,10.电缆终端头末端,11.低压电缆接头,12.台区整体美观性,13.台区整体偏移,14.台区整体混乱
14000074538451,84,8,3,10,8.215204061006759,10,10,10,6,6,2,3,4,0,0
14000074538656,86,9,3,10,10.0,10,10,10,5,5,5,3,5,0,0
14000074538870,70,9,3,10,9.015358768923534,5,10,5,5,2,4,3,3,0,0
14000074539631,86,9,3,10,7.699768743688084,10,10,10,5,5,5,3,5,0,0
14000074939395,95,8,3,10,9.397511866055778,15,10,10,6,6,6,3,6,0,0
14000074987279,91,10,3,10,10.0,15,8,10,6,6,6,3,6,0,0
14000074991324,93,9,3,10,10.0,12,14,10,4,6,6,3,6,0,0
14000075820184,71,8,3,10,10.0,2,6,10,4,6,6,3,4,0,0
14000075935526,98,8,3,10,9.322571731524059,15,15,10,4,6,6,3,6,0,0
14000075946088,83,8,3,10,8.618156163323007,10,10,10,4,6,6,3,4,0,0
14000075952016,90,8,3,10,10.0,12,15,10,4,6,6,3,4,0,0
14000076910371,62,10,3,3,9.99756498275998,8,8,5,6,3,3,3,4,0,0
14000076969729,100,10,3,10,9.430688453068461,15,15,10,6,6,6,3,6,0,0
14000077446139,43,10,3,3,10.0,3,3,3,6,2,2,3,2,0,0
14000077446298,92,10,3,10,9.24238817651841,15,15,6,6,3,6,3,5,0,0
14000077446353,52,10,3,3,10.0,5,5,5,6,2,2,3,3,0,0
14000077448778,84,10,3,9,7.606793416116516,10,14,7,6,4,4,3,5,0,0
14000077449580,94,10,3,9,9.816403832225665,15,15,10,6,4,5,3,5,0,0
14000077451337,98,10,3,10,9.613666173874151,15,15,10,6,5,5,3,6,0,0
14000078468398,100,9,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000080674952,72,8,3,10,9.932064771957135,0,15,0,6,6,6,3,3,0,0
14000080753041,97,9,3,10,9.970826344545683,14,14,9,6,6,6,3,6,0,0
14000080760743,92,8,3,10,7.686583242308519,14,14,4,6,6,6,3,6,0,0
14000080781744,96,8,3,10,8.450146861797505,14,14,10,6,6,6,3,6,0,0
14000080785674,97,8,3,10,10.0,15,15,10,6,6,5,3,6,0,0
14000080790130,92,9,3,10,10.0,11,14,10,6,6,6,3,6,0,0
14000080791311,94,9,3,10,9.196809567264758,14,14,10,6,6,6,3,6,0,0
14000080795877,96,8,3,10,8.182141331716718,14,14,10,6,6,6,3,6,0,0
14000080809569,75,8,3,10,9.344162948889197,0,15,3,6,6,5,3,6,0,0
14000080824636,94,9,3,10,10.0,14,13,9,5,6,6,3,6,0,0
14000080924078,74,10,3,10,10.0,3,3,8,6,6,6,3,6,0,0
14000080925120,96,9,3,10,10.0,15,15,8,6,6,6,3,6,0,0
14000080931502,100,8,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000081224415,76,8,3,10,10.0,0,15,3,5,6,5,3,6,0,0
14000081359088,97,8,3,10,10.0,13,15,10,6,6,6,3,5,0,0
14000081377151,98,8,3,10,10.0,13,15,10,6,6,6,3,6,0,0
14000081508928,87,8,3,10,8.225296115845023,5,15,7,6,6,6,3,6,0,0
14000081871503,79,8,3,10,8.224834397317016,7,8,8,6,4,5,3,5,0,0
14000082949724,89,8,3,10,10.0,10,10,9,6,6,6,3,6,0,0
14000083578274,99,8,3,10,10.0,15,15,10,6,6,5,3,6,0,0
14000085612387,100,10,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000088516593,89,9,3,10,10.0,15,15,0,6,6,5,3,6,0,0
14000088829705,89,10,3,10,9.920351366663095,15,15,10,6,6,6,3,5,0,0
14000089563862,100,9,3,10,7.896603440107677,15,15,10,6,6,6,3,6,0,0
14000089581408,95,10,3,9,10.0,15,15,8,6,5,5,3,6,0,0
14000090144546,89,8,3,10,9.872977053480376,10,10,10,5,6,6,3,6,0,0
14000090355080,97,7,3,10,7.668645290598083,14,14,10,5,6,6,3,6,0,0
14000090381060,77,8,3,10,9.957510243493148,5,10,6,6,5,5,3,4,0,0
14000090504488,77,10,3,10,8.210280161449822,5,10,5,6,6,5,3,4,0,0
14000090945780,93,10,3,10,9.760426163757707,13,13,8,6,6,6,3,5,0,0
14000096038958,95,10,3,10,10.0,15,14,10,6,6,5,3,6,0,0
14000096722031,95,8,3,10,9.99165649460741,12,14,10,6,5,6,3,6,0,0
14000113013331,94,10,3,10,9.538483411565446,15,15,10,6,6,6,3,0,0,0
14000116135612,94,10,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000116136178,94,10,3,10,9.851230778521597,15,15,10,6,6,6,3,0,0,0
14000116136590,94,10,3,10,8.941983512225777,15,15,10,6,6,6,3,0,0,0
14000118764306,94,8,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000118772337,94,8,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000118991972,94,10,3,10,9.669614367028402,15,15,10,6,6,6,3,0,0,0
14000119779716,94,10,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000119788897,94,10,3,10,9.625144425459437,15,15,10,6,6,6,3,0,0,0
14000125051278,62,9,3,8,10.0,0,4,6,6,6,6,3,2,0,0
14000125055770,99,9,3,10,9.951235216138507,15,15,10,6,6,6,3,5,0,0
14000125104202,94,10,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000125106253,94,8,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000125270906,94,10,3,10,9.51718372382817,15,15,10,6,6,6,3,0,0,0
14000125272167,94,10,3,10,9.394941187397684,15,15,10,6,6,6,3,0,0,0
14000125273073,94,10,3,10,7.785694757021481,15,15,10,6,6,6,3,0,0,0
14000125273788,94,10,3,10,8.306554548201559,15,15,10,6,6,6,3,0,0,0
14000125274545,94,10,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000125400466,94,8,3,10,9.800023893767127,15,15,10,6,6,6,3,0,0,0
14000125813791,94,8,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000125873919,94,8,3,10,9.668029304772753,15,15,10,6,6,6,3,0,0,0
14000125987071,94,7,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000127804149,94,10,3,10,9.091830494563185,15,15,10,6,6,6,3,0,0,0
14000133902909,94,8,3,10,9.311011399275559,15,15,10,6,6,6,3,0,0,0
14000134055164,94,8,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000134446760,94,9,3,10,8.554424124324933,15,15,10,6,6,6,3,0,0,0
14000134991660,94,10,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000137492099,94,10,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000139317680,94,8,3,10,8.653949813452906,15,15,10,6,6,6,3,0,0,0
14000139382658,94,9,3,10,9.655699141838987,15,15,10,6,6,6,3,0,0,0
14000139508523,94,9,3,10,9.278926906162242,15,15,10,6,6,6,3,0,0,0
14000139518262,94,9,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000139963706,94,9,3,10,9.895807672595655,15,15,10,6,6,6,3,0,0,0
14000139971522,94,9,3,10,9.48513453302718,15,15,10,6,6,6,3,0,0,0
14000139975344,94,8,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000139989581,94,7,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000140009333,94,9,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000140073495,94,8,3,10,8.842956749063553,15,15,10,6,6,6,3,0,0,0
14000140142979,94,9,3,10,9.845871495408726,15,15,10,6,6,6,3,0,0,0
14000140162232,94,8,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000140236733,94,8,3,10,9.70250830670026,15,15,10,6,6,6,3,0,0,0
14000140238698,94,8,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000140243000,94,8,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000140565114,94,8,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000140633468,94,10,3,10,7.646949658984087,15,15,10,6,6,6,3,0,0,0
14000141686933,94,10,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000145087168,94,10,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000145087301,94,10,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000145649405,94,10,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000145651685,94,10,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000145789079,94,10,3,10,9.242190942914371,15,15,10,6,6,6,3,0,0,0
14000145809629,94,8,3,10,9.218628649146938,15,15,10,6,6,6,3,0,0,0
14000145810276,94,9,3,10,9.825510842511667,15,15,10,6,6,6,3,0,0,0
14000145827875,94,9,3,10,9.42762387651651,15,15,10,6,6,6,3,0,0,0
14000146068075,94,9,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000146075063,94,10,3,10,9.926450972302233,15,15,10,6,6,6,3,0,0,0
14000146079643,94,9,3,10,7.38822320561723,15,15,10,6,6,6,3,0,0,0
14000146820153,94,10,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000146846896,94,9,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000146848180,94,9,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000147278642,94,10,3,10,8.23986122039507,15,15,10,6,6,6,3,0,0,0
14000147933818,94,9,3,10,8.317108711651903,15,15,10,6,6,6,3,0,0,0
14000156056985,94,9,3,10,9.991220477890593,15,15,10,6,6,6,3,0,0,0
14000156061891,94,9,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000157673788,94,10,3,10,9.1412450676139,15,15,10,6,6,6,3,0,0,0
14000157687407,94,10,3,10,9.217605536507929,15,15,10,6,6,6,3,0,0,0
14000157688191,94,10,3,10,9.878511696015174,15,15,10,6,6,6,3,0,0,0
14000173181594,94,10,3,10,9.863814544453978,15,15,10,6,6,6,3,0,0,0
14000174730084,94,10,3,10,9.286987140634798,15,15,10,6,6,6,3,0,0,0
14000174730084,94,10,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000174730449,94,9,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000174730764,94,10,3,10,9.799087895098072,15,15,10,6,6,6,3,0,0,0
14000175819062,94,9,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000189017107,94,10,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000189018700,94,10,3,10,9.163095312078203,15,15,10,6,6,6,3,0,0,0
14000189019482,94,10,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000189021887,94,10,3,10,8.121758544248383,15,15,10,6,6,6,3,0,0,0
14000189029801,94,9,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000193133661,94,9,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000195357992,94,9,3,10,9.472672401465571,15,15,10,6,6,6,3,0,0,0
14000195364283,94,9,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000195373093,94,9,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000196979730,94,10,3,10,9.728433682603347,15,15,10,6,6,6,3,0,0,0
14000196980993,94,10,3,10,7.529348458924464,15,15,10,6,6,6,3,0,0,0
14000203651423,98,10,3,10,10.0,15,15,10,6,6,6,3,5,0,0
14000203651807,99,10,3,10,9.614658815197235,15,15,10,6,6,6,3,5,0,0
14000205685603,59,10,3,5,9.467570758014112,0,12,0,6,4,4,3,2,0,0
14000209790311,90,8,3,10,10.0,10,10,10,6,6,6,3,6,0,0
14000209908776,82,10,3,10,9.68249330405579,5,14,3,6,6,6,3,6,0,0
14000209909051,100,10,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000209913310,100,10,3,10,9.936756223422723,15,15,10,6,6,6,3,6,0,0
14000209913440,98,10,3,10,8.492414902350617,15,15,9,6,6,6,3,6,0,0
14000210102040,88,8,3,10,9.79568478934114,10,10,9,5,6,6,3,6,0,0
14000210472651,88,8,3,10,10.0,10,10,10,5,6,6,3,5,0,0
14000213742445,99,8,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000214514870,97,8,3,10,8.573992786908866,15,15,9,5,6,6,3,6,0,0
14000215483596,98,7,3,10,9.926429401369932,15,15,10,6,6,6,3,6,0,0
14000215488560,98,8,3,10,9.383120646639219,15,15,8,6,6,6,3,6,0,0
14000216784633,95,8,3,10,10.0,12,15,10,6,5,5,3,6,0,0
14000216785063,87,10,3,10,10.0,10,10,10,6,5,5,3,5,0,0
14000218229037,97,9,3,10,8.056570345517263,15,15,10,5,6,6,3,5,0,0
14000218383997,76,7,3,10,8.447907536370469,6,6,8,6,6,6,3,5,0,0
14000220761641,99,8,3,10,10.0,15,15,10,6,6,6,3,5,0,0
14000220986490,92,9,3,10,9.691210697097752,14,14,7,6,6,5,3,6,0,0
14000220991325,88,10,3,10,10.0,10,10,10,6,6,6,3,6,0,0
14000224160293,76,10,3,0,10.0,15,15,4,6,6,6,3,4,0,0
14000224400142,94,9,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000225414442,99,9,3,10,10.0,15,15,9,6,6,6,3,6,0,0
14000229364203,72,10,3,3,10.0,10,10,6,6,5,4,3,5,0,0
14000229364496,69,10,3,5,9.80125943759737,9,10,7,6,5,4,3,4,0,0
14000230343497,96,7,3,10,8.462853892202089,14,14,10,6,6,6,3,6,0,0
14000230535661,77,8,3,5,8.686422041575808,11,11,4,6,6,4,3,4,0,0
14000230547302,95,10,3,10,7.987879527880051,13,15,10,4,6,6,3,5,0,0
14000232253389,92,10,3,9,9.85433577883956,13,11,9,6,6,6,3,6,0,0
14000232520917,85,9,3,10,9.521633292227778,10,10,8,6,6,6,3,6,0,0
14000240484187,77,10,3,10,10.0,15,15,0,6,6,6,3,3,0,0
14000242575439,20,10,3,0,9.972121927609631,0,0,0,0,0,0,0,0,20,0
14000242576280,99,10,3,10,9.944308049016946,15,15,10,6,6,6,3,5,0,0
14000243599867,88,10,3,10,10.0,9,9,10,6,6,6,3,6,0,0
14000244313483,81,9,3,10,9.726749985901371,0,15,10,6,6,6,3,4,0,0
14000244315649,90,8,3,10,9.482096254326736,15,15,4,6,6,6,3,4,0,0
14000244331946,100,9,3,10,9.64031298894179,15,15,10,6,6,6,3,6,0,0
14000244343084,100,10,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000246807795,58,8,3,10,10.0,0,0,0,6,6,6,3,6,0,0
14000247210810,98,8,3,10,10.0,15,15,10,5,6,6,3,5,0,0
14000253272398,98,8,3,10,9.477061055883045,15,15,10,5,6,6,3,5,0,0
14000256298049,64,9,3,10,9.123072865681014,5,5,3,5,2,4,3,4,0,0
14000257373045,90,10,3,10,9.80800598258917,15,10,7,5,6,6,3,5,0,0
14000263035124,96,9,3,10,8.719592350086547,13,13,10,6,6,6,3,6,0,0
14000269565279,73,10,3,8,10.0,5,5,8,6,5,5,3,5,0,0
14000270011826,94,10,3,10,9.560435286352483,15,15,10,6,6,6,3,0,0,0
14000270021248,96,10,3,8,10.0,15,15,10,6,6,6,3,4,0,0
14000270524586,100,10,3,10,9.660644527698487,15,15,10,6,6,6,3,6,0,0
14000270568392,85,10,3,10,9.879889805073287,9,9,10,6,6,4,3,5,0,0
14000272434284,80,10,3,7,10.0,10,10,8,6,5,4,3,5,0,0
14000273780766,73,10,3,9,8.45568154804788,5,5,9,6,6,5,3,4,0,0
14000273911038,92,10,3,8,10.0,14,14,10,6,6,3,3,5,0,0
14000273913857,97,10,3,8,9.617538180596116,15,15,9,6,6,6,3,6,0,0
14000273917999,80,10,3,8,10.0,10,10,8,6,6,5,3,4,0,0
14000273938759,80,10,3,3,7.965003761594019,10,14,7,6,6,6,3,5,0,0
14000273943449,83,10,3,8,9.64151059380956,8,13,7,6,6,5,3,4,0,0
14000273947377,88,10,3,10,7.504036527051693,10,13,7,6,6,5,3,5,0,0
14000273955406,91,10,3,10,9.843776695003266,13,13,9,6,6,5,3,5,0,0
14000273961376,70,10,3,5,10.0,10,10,5,6,4,4,3,3,0,0
14000283137852,96,10,3,10,7.966849510113876,15,15,7,6,6,6,3,5,0,0
14000283140901,100,10,3,10,8.491884817563506,15,15,10,6,6,6,3,6,0,0
14000284425591,66,7,3,7,9.814853793805838,0,10,10,6,6,2,2,2,0,0
14000288318415,96,10,3,10,10.0,14,14,10,6,6,6,3,6,0,0
14000288319634,100,10,3,10,9.363907108332954,15,15,10,6,6,6,3,6,0,0
14000288337859,100,10,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000288339555,85,10,3,10,10.0,15,6,10,6,6,6,3,6,0,0
14000311718852,100,10,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000311722294,100,10,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000311729512,98,10,3,10,7.605996776548976,15,15,8,6,6,6,3,6,0,0
14000311729731,100,10,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000311734009,98,10,3,8,9.969778556290718,15,15,10,6,6,6,3,6,0,0
14000327947955,56,10,3,3,10.0,5,5,6,6,2,2,3,4,0,0
14000327949364,48,10,3,3,10.0,5,5,3,6,2,2,3,3,0,0
14000339459488,100,10,3,10,9.527413390072661,15,15,10,6,6,6,3,6,0,0
14000339462815,100,9,3,10,7.929183362174499,15,15,10,6,6,6,3,6,0,0
14000341439819,93,8,3,9,10.0,14,14,8,5,6,6,3,6,0,0
14000363577679,98,7,0,10,0.8484256568208811,15,15,10,6,6,6,3,4,0,0
14000363578034,87,10,3,0,10.0,15,15,10,6,6,6,3,3,0,0
14000363578730,97,10,3,10,10.0,15,15,8,6,6,6,3,5,0,0
14000363580012,94,9,3,10,10.0,15,15,10,6,6,6,3,0,0,0
14000370630248,99,9,3,10,8.486412446032617,15,15,10,6,6,5,3,6,0,0
14000370635749,87,10,3,10,10.0,10,15,5,6,6,5,3,6,0,0
14000370636001,94,10,3,10,7.679414506837736,15,15,10,6,6,6,3,0,0,0
14000374355910,93,10,3,8,9.00821745036304,15,15,10,6,5,5,3,5,0,0
14000374356990,100,10,3,10,9.959612413592765,15,15,10,6,6,6,3,6,0,0
14000374444912,100,9,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000374492410,96,10,3,10,9.546520364556802,14,14,9,6,6,6,3,5,0,0
14000374494835,100,10,3,10,9.00037057480265,15,15,10,6,6,6,3,6,0,0
14000376845236,100,10,3,10,9.82052037782371,15,15,10,6,6,6,3,6,0,0
14000376847793,100,10,3,10,9.499139193186828,15,15,10,6,6,6,3,6,0,0
14000376863309,78,10,3,0,10.0,15,15,0,6,6,6,3,4,0,0
14000376863696,66,10,3,8,10.0,0,0,10,6,6,6,3,4,0,0
14000376864088,78,10,3,8,10.0,11,11,0,6,6,6,3,4,0,0
14000376871765,88,10,3,0,9.396524807119857,15,15,10,6,6,6,3,4,0,0
14000376872196,81,10,3,8,9.289651774360388,15,15,5,6,6,6,3,4,0,0
14000376908015,96,10,3,8,8.309613976277882,15,15,10,6,6,6,3,4,0,0
14000376908431,88,10,3,5,9.477140856393072,15,15,10,6,6,6,3,4,0,0
14000380779965,98,10,3,8,9.284087170658776,15,15,10,6,6,6,3,6,0,0
14000380780571,96,9,3,9,10.0,14,14,10,6,5,6,3,6,0,0
14000392265788,93,10,3,5,7.8759129210825085,15,15,10,6,6,6,3,4,0,0
14000396261714,100,10,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000396262226,100,10,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000401022742,95,9,3,10,10.0,14,14,10,6,6,5,3,6,0,0
14000411119798,92,10,3,5,10.0,15,15,10,6,3,6,3,6,0,0
14000425441591,95,10,3,6,10.0,15,15,10,6,6,6,3,6,0,0
14000425477061,94,10,3,10,9.710957607747563,14,14,10,6,3,6,3,5,0,0
14000452539861,87,10,3,8,10.0,10,11,10,5,6,6,3,6,0,0
14000452541021,88,9,3,10,7.705877772107116,10,10,10,5,6,6,3,6,0,0
14000454513480,71,10,3,9,10.0,8,8,3,6,6,4,3,4,0,0
14000454516658,80,10,3,9,10.0,8,8,9,6,6,5,3,5,0,0
14000454567065,50,10,3,3,10.0,5,5,3,6,3,3,3,3,0,0
14000454599895,90,10,3,8,10.0,14,14,9,6,6,5,3,5,0,0
14000454617342,45,10,3,3,10.0,5,3,3,6,2,2,3,2,0,0
14000454645547,71,10,3,5,10.0,8,8,8,6,3,5,3,4,0,0
14000455391856,69,9,3,10,10.0,0,11,0,6,6,6,3,6,0,0
14000457111297,84,10,3,3,9.888225993403848,15,15,6,6,6,5,3,5,0,0
14000457146899,95,10,3,10,10.0,14,14,10,6,5,5,3,5,0,0
14000467020522,91,10,3,10,9.620364727787209,10,14,9,6,6,6,3,6,0,0
14000467021488,100,10,3,10,9.691280620314243,15,15,10,6,6,6,3,6,0,0
14000475834350,96,8,3,10,10.0,11,15,10,6,6,6,3,6,0,0
14000475852774,100,7,3,10,9.578044065829824,15,15,10,6,6,6,3,6,0,0
14000475870302,91,7,3,10,10.0,12,12,10,6,6,6,3,6,0,0
14000475965607,97,9,3,10,10.0,15,15,10,6,6,5,3,6,0,0
14000475968719,72,10,3,4,9.949846785617062,5,15,2,6,6,5,3,5,0,0
14000475973688,100,10,3,10,9.779595228174431,15,15,10,6,6,6,3,6,0,0
14000475980260,100,10,3,10,8.814010547023038,15,15,10,6,6,6,3,6,0,0
14000475982253,100,10,3,10,9.546559083647534,15,15,10,6,6,6,3,6,0,0
14000475983960,100,10,3,10,7.388444758473904,15,15,10,6,6,6,3,6,0,0
14000476061333,98,10,3,10,9.095264775333836,15,15,10,6,6,6,3,6,0,0
14000476063640,97,9,3,10,7.981860826915331,15,15,10,6,6,5,3,6,0,0
14000476064954,100,10,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000476066533,100,10,3,10,9.213846305383644,15,15,10,6,6,6,3,6,0,0
14000476067726,100,10,3,10,8.213164799520717,15,15,10,6,6,6,3,6,0,0
14000476070118,98,10,3,10,8.119975426700675,15,15,10,6,6,5,3,6,0,0
14000476071440,100,10,3,10,8.535163956721139,15,15,10,6,6,6,3,6,0,0
14000503721337,100,10,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000504044178,100,10,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000504046777,98,10,3,10,9.61955342696364,15,15,10,6,4,6,3,6,0,0
14000504070629,100,10,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000507929551,88,8,3,10,7.873584319335284,10,10,10,5,6,6,3,6,0,0
14000507990904,98,8,3,8,9.459066854084824,15,15,10,6,6,6,3,6,0,0
14000509275200,100,8,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000519567881,94,10,3,10,9.607873728881993,15,14,7,6,6,5,3,5,0,0
14000540128782,79,7,3,10,10.0,5,5,10,6,6,6,3,5,0,0
14000545662685,100,10,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000545727787,98,8,3,8,7.351034079327618,15,15,10,6,6,6,3,6,0,0
14000545826468,77,9,3,10,10.0,5,5,10,4,6,6,3,5,0,0
14000548428025,76,8,3,10,10.0,5,5,10,6,6,6,3,5,0,0
14000550826225,89,9,3,10,10.0,12,10,10,6,6,6,3,6,0,0
14000551294959,92,8,3,10,6.752252614857496,14,8,10,6,6,6,3,6,0,0
14000555625856,88,10,3,8,7.671688249033654,10,10,10,6,6,6,3,6,0,0
14000559125468,77,10,3,8,7.5994916107339145,8,8,8,6,4,4,3,5,0,0
14000559128721,100,10,3,10,9.605657626151903,15,15,10,6,6,6,3,6,0,0
14000559316468,90,10,3,10,9.437651412305067,10,10,10,6,6,6,3,6,0,0
14000559531853,86,10,3,10,9.352877056974876,8,8,10,6,6,6,3,6,0,0
14000559847201,97,7,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000561683338,93,10,3,10,7.683168930518746,15,15,10,6,6,6,3,4,0,0
14000561686115,92,10,3,10,8.891194565340342,15,15,10,6,6,6,3,4,0,0
14000561691111,98,10,3,8,9.578206538829525,15,15,10,6,6,6,3,6,0,0
14000566307085,97,9,3,10,9.601006067006155,15,15,7,6,6,6,3,6,0,0
14000567436331,100,7,3,10,7.823395620403909,15,15,10,6,6,6,3,6,0,0
14000575099525,87,8,3,10,9.923534305630064,15,5,10,6,6,6,3,6,0,0
14000575677880,75,7,3,10,10.0,6,6,8,5,6,6,3,4,0,0
14000577927736,53,10,3,3,9.687841645381663,5,5,3,6,5,2,3,3,0,0
14000577953374,51,10,3,3,10.0,5,5,3,6,5,2,3,3,0,0
14000577975479,75,10,3,8,10.0,8,8,5,6,6,5,3,5,0,0
14000577977626,84,10,3,9,9.579530011270649,10,10,10,6,6,5,3,5,0,0
14000578976663,83,10,3,8,9.168489190089119,10,10,10,6,6,5,3,5,0,0
14000578998817,94,10,3,9,10.0,14,14,10,6,6,5,3,6,0,0
14000579041254,55,10,3,6,9.798804765508859,5,5,3,6,6,2,3,3,0,0
14000579043873,91,10,3,8,9.585901182019937,14,14,9,6,6,5,3,5,0,0
14000579087518,57,10,3,3,9.357947317013178,6,6,5,6,5,4,3,3,0,0
14000579101122,74,10,3,6,10.0,8,8,8,6,6,4,3,4,0,0
14000581829435,100,10,3,10,7.475113694456969,15,15,10,6,6,6,3,6,0,0
14000581837774,99,10,3,10,8.962479282102972,15,15,10,6,6,6,3,6,0,0
14000581852583,99,10,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000581854435,97,10,3,10,8.5063575697347,13,15,10,6,6,6,3,6,0,0
14000581874393,99,10,3,10,9.797660390404953,15,15,10,6,6,6,3,6,0,0
14000581893179,98,10,3,10,10.0,14,15,10,6,6,6,3,6,0,0
14000581980997,97,10,3,10,9.363800230567424,14,15,9,6,6,6,3,6,0,0
14000582000115,94,10,3,10,9.999127601187412,15,15,10,6,6,6,3,0,0,0
14000582026324,97,10,3,10,9.440211215184618,14,14,10,6,6,6,3,6,0,0
14000582028960,98,10,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000582050131,96,10,3,10,10.0,14,14,10,6,6,6,3,6,0,0
14000582075531,99,9,3,10,10.0,15,15,10,6,6,6,3,6,0,0
14000587112612,98,10,3,8,7.896002293226042,15,15,10,6,6,6,3,6,0,0
14000587148220,83,8,3,10,10.0,15,5,10,6,6,6,3,6,0,0
14000587220409,100,9,3,10,9.839134798076197,15,15,10,6,6,6,3,6,0,0
14000589417812,98,10,3,10,8.142204416146186,15,15,8,6,6,6,3,6,0,0
14000589417817,95,9,3,10,9.600195428126064,12,15,8,6,6,6,3,6,0,0
14000591266545,85,10,3,10,10.0,15,15,0,6,6,6,3,3,0,0
14000591557735,94,10,3,8,8.326711029937465,15,15,10,6,6,6,3,4,0,0
14000591558498,96,10,3,8,9.745591618505223,15,15,10,6,6,6,3,4,0,0
14000591801824,97,10,3,9,10.0,14,14,10,6,6,6,3,6,0,0
14000591814556,89,10,3,9,9.539905740141565,10,10,10,6,6,6,3,6,0,0
14000591825107,99,10,3,10,8.82463177976598,15,15,9,6,6,6,3,6,0,0
14000593225173,95,8,3,10,10.0,15,15,8,5,6,6,3,4,0,0
14000595939303,100,10,3,10,8.191224691457279,15,15,10,6,6,6,3,6,0,0
14000599483039,90,8,3,10,10.0,10,10,10,6,6,6,3,6,0,0
14000600885588,73,8,3,10,10.0,3,3,10,4,6,6,3,5,0,0
14000601014783,85,7,3,10,10.0,10,10,8,6,5,5,3,5,0,0
14000601505029,72,8,3,10,7.52682913686003,3,3,10,4,6,6,3,4,0,0
14000601521904,76,8,3,10,9.305297479976446,5,5,10,4,6,6,3,4,0,0
14000601553280,95,8,3,10,7.475537955969433,13,15,10,6,6,6,3,6,0,0
14000601562530,97,10,3,10,9.986892410591974,15,15,7,6,6,6,3,6,0,0
14000601603063,83,10,3,10,10.0,10,10,10,4,6,6,3,4,0,0
14000601610440,85,8,3,10,9.678505800309408,10,10,10,3,6,6,3,4,0,0
