台区ID,总分,1.杆塔,2.墙支架,3.电缆段,4.分支箱,5.接入点,6.计量箱,7.连接线,8.档距段,9.电缆终端头起点,10.电缆终端头末端,11.低压电缆接头,12.台区整体美观性,13.台区整体偏移,14.台区整体混乱
13a2d4d6c1ff80808153aedecd015413a2503936e6,85,10,3,5,10,15,13,5,3,0,0,3,6,0,0
13bbbb645d8a06deed64d7df33016513ba9fe54810,83,3,3,10,9,15,15,5,2,0,0,3,6,0,0
13bfa94772ff80808164d7ceef016513be9d303a28,84,4,3,9,10,15,15,5,2,0,0,3,6,0,0
13d05a7a66ff80808164d7ceef016513cf4e273a7c,83,4,3,10,10,15,15,4,1,0,0,3,6,0,0
13d8ec8d9d8a06deed64d7df33016513d7ce054c68,80,3,3,7,10,15,15,4,2,0,0,3,6,0,0
13daa1436e8a06deed64d7df33016513d982b14c78,85,5,3,10,10,15,15,4,2,0,0,3,6,0,0
13e14d78088a06deed64d7df33016513e02ebd4cb1,83,3,3,10,10,15,15,4,2,0,0,3,6,0,0
13e58c7bc78a06deef53ba79c4015413e50b5b3392,75,10,3,5,8,11,9,5,3,0,0,3,6,0,0
13e591d0268a06deef53ba79c4015413e510ab339c,82,10,3,3,9,15,13,5,3,0,0,3,6,0,0
13e599ab188a06deef53ba79c4015413e5187b33b2,71,10,3,3,8,9,9,5,3,0,0,3,6,0,0
13e59e970e8a06deef53ba79c4015413e51d6233bc,80,10,3,3,10,15,12,3,3,0,0,3,6,0,0
13e8de60478a06deed64d7df33016513e7bf884cd7,84,4,3,10,10,15,15,4,2,0,0,3,6,0,0
14000028379060,86,10,3,6,8,15,15,5,3,0,0,3,6,0,0
14000029375619,81,0,3,10,10,15,15,5,2,0,0,3,6,0,0
14000030679815,73,3,3,10,10,10,11,3,2,0,0,3,6,0,0
14000031285882,78,10,3,10,10,8,9,5,2,0,0,3,6,0,0
14000031286719,75,10,3,10,8,8,9,5,1,0,0,3,6,0,0
14000034059797,84,10,3,2,10,15,15,5,3,0,0,3,6,0,0
14000035701611,78,10,3,10,10,8,9,5,2,0,0,3,6,0,0
14000035708672,84,10,3,5,8,15,15,4,3,0,0,3,6,0,0
14000045218035,81,0,3,10,10,15,15,5,2,0,0,3,6,0,0
14000045873093,82,3,3,10,10,15,15,4,1,0,0,3,6,0,0
14000045934576,83,4,3,10,10,15,15,4,1,0,0,3,6,0,0
14000046696882,84,4,3,9,10,15,15,5,2,0,0,3,6,0,0
14000048619639,70,10,3,0,8,11,11,3,3,0,0,3,6,0,0
14000048622776,81,10,3,3,10,14,14,3,3,0,0,3,6,0,0
14000048628798,78,10,3,0,8,15,14,4,3,0,0,3,6,0,0
14000048630107,82,10,3,5,10,13,14,3,3,0,0,3,6,0,0
14000049710030,82,3,3,9,10,14,15,5,2,0,0,3,6,0,0
14000050244040,84,4,3,9,10,15,15,5,2,0,0,3,6,0,0
14000052422992,81,3,3,10,10,15,15,3,1,0,0,3,6,0,0
14000052735725,81,0,3,9,10,15,15,5,3,0,0,3,6,0,0
14000052809833,79,0,3,10,10,15,15,4,1,0,0,3,6,0,0
14000052835793,80,10,3,9,10,12,9,3,3,0,0,3,6,0,0
14000052837646,88,10,3,7,10,15,15,5,2,0,0,3,6,0,0
14000052838755,75,10,3,10,10,8,9,3,1,0,0,3,6,0,0
14000052839980,88,10,3,7,10,15,15,5,2,0,0,3,6,0,0
14000052840931,83,10,3,9,10,15,9,3,3,0,0,3,6,0,0
14000052980159,80,0,3,10,10,14,15,5,2,0,0,3,6,0,0
14000053125246,78,10,3,10,10,8,9,5,2,0,0,3,6,0,0
14000053126279,85,10,3,5,9,15,15,4,3,0,0,3,6,0,0
14000053134566,82,3,3,10,9,15,15,5,1,0,0,3,6,0,0
14000053303850,80,0,3,10,10,15,15,5,1,0,0,3,6,0,0
14000053322588,81,3,3,10,8,15,15,5,1,0,0,3,6,0,0
14000053327144,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000053330348,78,0,3,10,10,15,15,3,1,0,0,3,6,0,0
14000053331377,81,0,3,10,10,15,15,5,2,0,0,3,6,0,0
14000053336224,82,3,3,10,10,15,15,3,2,0,0,3,6,0,0
14000053347009,76,3,3,5,10,15,15,3,1,0,0,3,6,0,0
14000053350278,81,3,3,9,10,15,15,4,1,0,0,3,6,0,0
14000053393600,79,0,3,10,8,15,15,5,2,0,0,3,6,0,0
14000053399565,82,3,3,9,10,15,15,4,2,0,0,3,6,0,0
14000053403463,79,0,3,9,10,15,15,5,1,0,0,3,6,0,0
14000053821205,80,3,3,10,8,15,15,3,2,0,0,3,6,0,0
14000054658376,86,8,3,9,10,15,15,4,1,0,0,3,6,0,0
14000054662904,82,3,3,9,10,15,15,4,2,0,0,3,6,0,0
14000054686706,73,3,3,0,10,15,15,4,2,0,0,3,6,0,0
14000054834070,89,8,3,10,10,15,15,5,2,0,0,3,6,0,0
14000054841172,85,5,3,10,9,15,15,5,2,0,0,3,6,0,0
14000054841864,82,3,3,10,8,15,15,5,2,0,0,3,6,0,0
14000055056749,80,10,3,0,10,15,15,3,3,0,0,3,6,0,0
14000055167238,74,0,3,7,8,15,15,3,2,0,0,3,6,0,0
14000055566957,91,10,3,9,10,15,15,5,3,0,0,3,6,0,0
14000055568815,82,10,3,0,10,15,15,5,3,0,0,3,6,0,0
14000055571183,82,10,3,2,8,15,15,5,3,0,0,3,6,0,0
14000055574028,87,10,3,5,10,15,15,5,3,0,0,3,6,0,0
14000055574684,86,10,3,5,10,15,15,4,3,0,0,3,6,0,0
14000056364731,79,3,3,7,10,15,15,4,1,0,0,3,6,0,0
14000056683034,80,4,3,9,10,15,14,3,1,0,0,3,6,0,0
14000056821825,81,0,3,10,10,15,15,5,2,0,0,3,6,0,0
14000056868042,81,3,3,10,8,15,15,4,2,0,0,3,6,0,0
14000059134450,84,4,3,10,10,15,15,5,1,0,0,3,6,0,0
14000059221799,79,0,3,10,10,15,15,4,1,0,0,3,6,0,0
14000059259543,71,7,3,10,8,8,9,3,2,0,0,3,6,0,0
14000059645516,69,10,3,2,10,8,9,3,3,0,0,3,6,0,0
14000059648477,79,10,3,1,10,13,15,3,3,0,0,3,6,0,0
14000059675208,82,3,3,10,10,15,15,3,2,0,0,3,6,0,0
14000059712095,76,3,3,6,8,15,15,3,2,0,0,3,6,0,0
14000060229359,83,3,3,10,10,15,15,5,1,0,0,3,6,0,0
14000060274595,85,5,3,10,10,15,15,5,1,0,0,3,6,0,0
14000060690700,80,0,3,10,10,15,15,4,2,0,0,3,6,0,0
14000060774219,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000060792632,83,3,3,10,10,15,15,4,2,0,0,3,6,0,0
14000060954367,79,3,3,9,10,15,13,3,2,0,0,3,6,0,0
14000062939648,79,3,3,5,10,15,15,5,2,0,0,3,6,0,0
14000063417145,83,3,3,10,10,15,15,4,2,0,0,3,6,0,0
14000063542137,88,7,3,10,10,15,15,5,2,0,0,3,6,0,0
14000063578549,86,4,3,10,10,15,15,5,3,0,0,3,6,0,0
14000063970370,78,0,3,10,8,15,15,4,2,0,0,3,6,0,0
14000063981422,79,0,3,9,10,15,15,4,2,0,0,3,6,0,0
14000063990553,79,3,3,7,8,15,15,5,2,0,0,3,6,0,0
14000064012430,74,0,3,10,8,13,15,3,1,0,0,3,6,0,0
14000064136979,83,3,3,10,10,15,15,5,1,0,0,3,6,0,0
14000064328993,79,3,3,5,10,15,15,5,2,0,0,3,6,0,0
14000064399905,78,0,3,10,8,15,15,4,2,0,0,3,6,0,0
14000064402395,83,3,3,9,10,15,15,5,2,0,0,3,6,0,0
14000065061592,79,3,3,5,10,15,15,5,2,0,0,3,6,0,0
14000065063250,79,0,3,9,10,15,15,5,1,0,0,3,6,0,0
14000065272848,84,4,3,10,10,15,15,4,2,0,0,3,6,0,0
14000065273655,79,0,3,10,10,15,15,4,1,0,0,3,6,0,0
14000065284518,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000065393865,85,7,3,10,8,15,15,5,1,0,0,3,6,0,0
14000065394902,81,0,3,10,10,15,15,5,2,0,0,3,6,0,0
14000065401625,76,0,3,7,10,15,15,3,2,0,0,3,6,0,0
14000065717483,81,3,3,7,10,15,15,5,2,0,0,3,6,0,0
14000065725174,80,3,3,7,10,15,15,5,1,0,0,3,6,0,0
14000065740941,80,3,3,7,10,15,15,5,1,0,0,3,6,0,0
14000065742843,77,0,3,7,10,15,15,5,1,0,0,3,6,0,0
14000065973862,78,3,3,5,10,15,15,5,1,0,0,3,6,0,0
14000067067181,83,4,3,10,10,13,15,5,2,0,0,3,6,0,0
14000069825549,82,3,3,10,10,15,15,4,1,0,0,3,6,0,0
14000070151092,84,5,3,10,10,15,15,4,1,0,0,3,6,0,0
14000070479887,77,3,3,10,10,12,12,4,2,0,0,3,6,0,0
14000070534646,83,3,3,10,10,15,15,4,2,0,0,3,6,0,0
14000070545583,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000070938470,69,7,3,5,8,11,9,4,1,0,0,3,6,0,0
14000070973751,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000071109037,79,0,3,7,10,15,15,5,3,0,0,3,6,0,0
14000071152263,82,10,3,0,10,15,15,5,3,0,0,3,6,0,0
14000071183455,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000071830385,83,3,3,10,10,15,15,4,2,0,0,3,6,0,0
14000071905199,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000073356358,71,8,3,7,10,8,9,4,1,0,0,3,6,0,0
14000073367186,80,0,3,9,10,15,15,5,2,0,0,3,6,0,0
14000074339682,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000074538213,76,0,3,5,10,15,15,5,2,0,0,3,6,0,0
14000074538451,75,0,3,7,8,15,15,5,1,0,0,3,6,0,0
14000074538656,81,3,3,7,10,15,15,5,2,0,0,3,6,0,0
14000074538870,78,0,3,9,10,15,15,3,2,0,0,3,6,0,0
14000074539631,77,3,3,5,8,15,15,5,2,0,0,3,6,0,0
14000074939395,81,0,3,10,10,15,15,5,2,0,0,3,6,0,0
14000074987279,82,7,3,10,10,13,11,5,2,0,0,3,6,0,0
14000074991324,85,4,3,10,10,15,15,5,2,0,0,3,6,0,0
14000075820184,70,0,3,1,10,15,15,3,2,0,0,3,6,0,0
14000075935526,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000075946088,78,0,3,10,8,15,15,4,2,0,0,3,6,0,0
14000075952016,80,0,3,10,10,15,15,5,1,0,0,3,6,0,0
14000076910371,79,10,3,0,10,15,13,4,3,0,0,3,6,0,0
14000076911156,84,10,3,3,10,15,14,5,3,0,0,3,6,0,0
14000076911547,84,10,3,5,10,15,13,4,3,0,0,3,6,0,0
14000076969729,84,10,3,2,10,15,15,5,3,0,0,3,6,0,0
14000077446139,83,10,3,9,10,15,10,2,3,0,0,3,6,0,0
14000077446298,86,10,3,7,9,15,15,4,2,0,0,3,6,0,0
14000077446353,84,10,3,3,10,15,15,4,3,0,0,3,6,0,0
14000077448778,83,10,3,7,8,15,13,3,3,0,0,3,6,0,0
14000077449580,88,10,3,7,10,15,15,5,2,0,0,3,6,0,0
14000077451337,89,10,3,7,10,15,15,5,3,0,0,3,6,0,0
14000077726783,83,10,3,3,8,15,15,5,3,0,0,3,6,0,0
14000077726984,92,10,3,10,10,15,15,5,3,0,0,3,6,0,0
14000078468398,83,3,3,10,10,15,15,4,2,0,0,3,6,0,0
14000080674952,79,0,3,10,10,15,15,3,2,0,0,3,6,0,0
14000080753041,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000080760743,82,3,3,10,8,15,15,5,2,0,0,3,6,0,0
14000080781744,77,0,3,9,8,15,15,4,2,0,0,3,6,0,0
14000080785674,82,3,3,10,10,15,15,3,2,0,0,3,6,0,0
14000080790130,83,3,3,10,10,15,15,5,1,0,0,3,6,0,0
14000080791311,83,4,3,9,10,15,15,5,1,0,0,3,6,0,0
14000080795877,77,3,3,5,8,15,15,5,2,0,0,3,6,0,0
14000080809569,78,0,3,10,9,15,15,3,2,0,0,3,6,0,0
14000080824636,82,3,3,9,10,15,15,4,2,0,0,3,6,0,0
14000080924078,88,8,3,10,10,15,14,5,2,0,0,3,6,0,0
14000080925120,85,5,3,10,10,15,15,4,2,0,0,3,6,0,0
14000080931502,81,0,3,10,10,15,15,5,2,0,0,3,6,0,0
14000081224415,66,0,3,10,10,8,9,3,2,0,0,3,6,0,0
14000081359088,82,3,3,10,10,15,15,4,1,0,0,3,6,0,0
14000081377151,79,0,3,9,10,15,15,4,2,0,0,3,6,0,0
14000081508928,79,0,3,10,8,15,15,5,2,0,0,3,6,0,0
14000081871503,80,3,3,10,8,15,15,3,2,0,0,3,6,0,0
14000082949724,85,5,3,10,10,15,15,4,2,0,0,3,6,0,0
14000083578274,82,3,3,9,10,15,15,4,2,0,0,3,6,0,0
14000085612387,86,10,3,7,10,15,15,3,2,0,0,3,6,0,0
14000088516593,83,3,3,10,10,15,15,4,2,0,0,3,6,0,0
14000088829705,86,10,3,7,10,15,15,3,2,0,0,3,6,0,0
14000089563862,80,3,3,10,8,15,15,4,1,0,0,3,6,0,0
14000089581408,89,10,3,10,10,15,14,5,1,0,0,3,6,0,0
14000090144546,80,0,3,9,10,15,15,5,2,0,0,3,6,0,0
14000090320605,84,5,3,10,10,15,15,3,2,0,0,3,6,0,0
14000090355080,72,0,3,5,8,15,15,3,2,0,0,3,6,0,0
14000090381060,79,0,3,10,10,15,15,3,2,0,0,3,6,0,0
14000090504488,70,7,3,10,8,8,9,3,1,0,0,3,6,0,0
14000090945780,89,10,3,10,10,15,15,3,2,0,0,3,6,0,0
14000096038958,88,10,3,7,10,15,15,5,2,0,0,3,6,0,0
14000096722031,78,0,3,7,10,15,15,5,2,0,0,3,6,0,0
14000113013331,87,10,3,7,10,15,15,5,1,0,0,3,6,0,0
14000116135612,83,10,3,3,10,15,14,4,3,0,0,3,6,0,0
14000116136178,79,10,3,0,10,13,14,5,3,0,0,3,6,0,0
14000116136590,77,10,3,5,8,13,11,3,3,0,0,3,6,0,0
14000118764306,81,0,3,10,10,15,15,5,2,0,0,3,6,0,0
14000118772337,80,0,3,10,10,15,15,4,2,0,0,3,6,0,0
14000118991972,82,8,3,5,10,14,15,4,2,0,0,3,6,0,0
14000119779716,83,10,3,2,10,15,15,5,2,0,0,3,6,0,0
14000119788897,74,10,3,0,10,12,10,5,3,0,0,3,6,0,0
14000125051278,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000125055770,82,5,3,7,10,15,15,5,1,0,0,3,6,0,0
14000125104202,82,3,3,10,10,15,15,3,2,0,0,3,6,0,0
14000125106253,76,0,3,7,10,15,15,3,2,0,0,3,6,0,0
14000125270906,71,10,3,5,10,8,9,3,2,0,0,3,6,0,0
14000125272167,90,10,3,9,10,15,15,5,2,0,0,3,6,0,0
14000125273073,89,10,3,10,8,15,15,5,2,0,0,3,6,0,0
14000125273788,88,10,3,9,8,15,15,5,2,0,0,3,6,0,0
14000125274545,87,10,3,7,10,15,15,5,1,0,0,3,6,0,0
14000125400466,82,3,3,10,10,15,15,4,1,0,0,3,6,0,0
14000125813791,83,3,3,9,10,15,15,5,2,0,0,3,6,0,0
14000125873919,83,3,3,10,10,15,15,4,2,0,0,3,6,0,0
14000125987071,79,0,3,10,10,15,15,3,2,0,0,3,6,0,0
14000127804149,78,10,3,0,10,15,13,3,3,0,0,3,6,0,0
14000127817116,84,10,3,3,10,15,14,5,3,0,0,3,6,0,0
14000133902909,83,3,3,9,10,15,15,5,2,0,0,3,6,0,0
14000134055164,81,0,3,10,10,15,15,5,2,0,0,3,6,0,0
14000134446760,82,4,3,10,8,15,15,5,1,0,0,3,6,0,0
14000134991660,88,10,3,7,10,15,15,5,2,0,0,3,6,0,0
14000136644488,78,10,3,2,10,14,12,3,3,0,0,3,6,0,0
14000136652507,74,10,3,0,8,12,12,5,3,0,0,3,6,0,0
14000136653086,76,10,3,0,10,13,12,4,3,0,0,3,6,0,0
14000136653694,78,10,3,0,10,15,13,3,3,0,0,3,6,0,0
14000137492099,73,5,3,9,10,11,9,3,2,0,0,3,6,0,0
14000139317680,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000139382658,86,5,3,10,10,15,15,5,2,0,0,3,6,0,0
14000139508523,84,4,3,10,10,15,15,5,1,0,0,3,6,0,0
14000139518262,88,7,3,10,10,15,15,5,2,0,0,3,6,0,0
14000139963706,79,0,3,9,10,15,15,4,2,0,0,3,6,0,0
14000139971522,83,3,3,10,9,15,15,5,2,0,0,3,6,0,0
14000139975344,83,3,3,10,10,15,15,4,2,0,0,3,6,0,0
14000139989581,78,0,3,10,10,15,15,3,1,0,0,3,6,0,0
14000140009333,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000140073495,71,0,3,3,8,15,15,5,1,0,0,3,6,0,0
14000140142979,83,3,3,10,10,15,15,5,1,0,0,3,6,0,0
14000140162232,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000140236733,82,3,3,10,10,15,15,3,2,0,0,3,6,0,0
14000140238698,69,0,3,2,10,14,15,3,1,0,0,3,6,0,0
14000140243000,79,0,3,9,10,15,15,4,2,0,0,3,6,0,0
14000140565114,81,0,3,10,10,15,15,5,2,0,0,3,6,0,0
14000140633468,87,8,3,10,8,15,15,5,2,0,0,3,6,0,0
14000141686933,87,10,3,7,10,15,15,5,1,0,0,3,6,0,0
14000145087168,91,10,3,10,10,15,15,5,2,0,0,3,6,0,0
14000145087301,86,10,3,5,10,15,15,5,2,0,0,3,6,0,0
14000145649405,84,10,3,2,10,15,15,5,3,0,0,3,6,0,0
14000145651685,88,10,3,7,10,15,15,5,2,0,0,3,6,0,0
14000145789079,90,10,3,10,9,15,15,5,2,0,0,3,6,0,0
14000145809629,81,3,3,10,10,15,15,3,1,0,0,3,6,0,0
14000145810276,83,3,3,10,10,15,15,5,1,0,0,3,6,0,0
14000145827875,85,4,3,10,10,15,15,5,2,0,0,3,6,0,0
14000146068075,86,5,3,10,10,15,15,5,2,0,0,3,6,0,0
14000146075063,78,3,3,7,10,15,15,3,1,0,0,3,6,0,0
14000146079643,77,5,3,7,8,15,14,3,1,0,0,3,6,0,0
14000146820153,85,5,3,10,10,15,15,4,2,0,0,3,6,0,0
14000146846896,82,3,3,10,10,15,15,3,2,0,0,3,6,0,0
14000146848180,80,0,3,10,10,15,15,4,2,0,0,3,6,0,0
14000147278642,81,3,3,10,8,15,15,5,1,0,0,3,6,0,0
14000147933818,82,3,3,10,8,15,15,5,2,0,0,3,6,0,0
14000151433344,79,10,3,9,10,11,9,5,1,0,0,3,6,0,0
14000156056985,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000156061891,82,3,3,10,10,15,15,3,2,0,0,3,6,0,0
14000157673788,86,10,3,5,10,15,15,5,2,0,0,3,6,0,0
14000157687407,89,10,3,8,10,15,15,5,2,0,0,3,6,0,0
14000157688191,91,10,3,10,10,15,15,5,2,0,0,3,6,0,0
14000173181594,69,4,3,10,10,8,9,3,1,0,0,3,6,0,0
14000174730084,91,10,3,9,10,15,15,5,3,0,0,3,6,0,0
14000174730449,90,10,3,9,10,15,15,5,2,0,0,3,6,0,0
14000174730764,91,10,3,10,10,15,15,5,2,0,0,3,6,0,0
14000175819062,85,3,3,10,10,15,15,6,2,0,0,3,6,0,0
14000189017107,87,10,3,7,10,15,15,5,1,0,0,3,6,0,0
14000189018700,90,10,3,9,10,15,15,5,2,0,0,3,6,0,0
14000189019482,90,10,3,9,10,15,15,5,2,0,0,3,6,0,0
14000189021887,86,10,3,7,8,15,15,5,2,0,0,3,6,0,0
14000189029801,90,10,3,9,10,15,15,5,2,0,0,3,6,0,0
14000193133661,82,3,3,9,10,15,15,4,2,0,0,3,6,0,0
14000195357992,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000195364283,83,4,3,10,10,15,15,3,2,0,0,3,6,0,0
14000195373093,88,8,3,10,10,15,15,4,2,0,0,3,6,0,0
14000196979730,81,10,3,5,9,13,12,5,3,0,0,3,6,0,0
14000196980993,78,10,3,0,8,14,14,5,3,0,0,3,6,0,0
14000203651423,82,10,3,2,10,15,15,3,3,0,0,3,6,0,0
14000203651807,80,10,3,0,10,15,15,3,3,0,0,3,6,0,0
14000205685603,77,10,3,10,10,8,9,3,3,0,0,3,6,0,0
14000209790311,78,3,3,5,10,15,15,5,1,0,0,3,6,0,0
14000209908776,76,10,3,10,10,8,9,3,2,0,0,3,6,0,0
14000209909051,88,10,3,7,10,15,15,5,2,0,0,3,6,0,0
14000209913310,90,10,3,10,10,15,15,5,1,0,0,3,6,0,0
14000209913440,78,10,3,0,8,15,15,3,3,0,0,3,6,0,0
14000210102040,80,0,3,10,10,15,15,4,2,0,0,3,6,0,0
14000210472651,78,3,3,5,10,15,15,5,1,0,0,3,6,0,0
14000213742445,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000214514870,79,0,3,9,10,15,15,4,2,0,0,3,6,0,0
14000215483596,78,0,3,10,10,15,15,3,1,0,0,3,6,0,0
14000215488560,84,3,3,10,10,15,15,5,2,0,0,3,6,0,0
14000216784633,68,3,3,9,10,9,9,3,1,0,0,3,6,0,0
14000216785063,85,5,3,10,10,15,15,4,2,0,0,3,6,0,0
14000218229037,81,3,3,10,8,15,15,5,1,0,0,3,6,0,0
14000218383997,78,0,3,10,8,15,15,4,2,0,0,3,6,0,0
14000220761641,78,0,3,10,10,15,15,3,1,0,0,3,6,0,0
14000220986490,85,4,3,10,10,15,15,5,2,0,0,3,6,0,0
14000220991325,91,10,3,10,10,15,15,5,2,0,0,3,6,0,0
14000224160293,84,5,3,9,10,15,15,4,2,0,0,3,6,0,0
14000224400142,79,3,3,5,10,15,15,5,2,0,0,3,6,0,0
14000225414442,88,7,3,10,10,15,15,5,2,0,0,3,6,0,0
14000229364203,81,10,3,5,10,14,12,3,3,0,0,3,6,0,0
14000229364496,82,10,3,0,10,15,15,5,3,0,0,3,6,0,0
14000230343497,81,3,3,10,8,15,15,4,2,0,0,3,6,0,0
14000230535661,82,3,3,10,9,15,15,5,1,0,0,3,6,0,0
14000230547302,80,3,3,10,8,15,15,4,1,0,0,3,6,0,0
14000232253389,84,5,3,10,10,15,15,3,2,0,0,3,6,0,0
14000232520917,86,5,3,10,10,15,15,5,2,0,0,3,6,0,0
14000240484187,86,5,3,10,10,15,15,5,2,0,0,3,6,0,0
14000242575439,79,10,3,5,10,15,9,3,3,0,0,3,6,0,0
14000242576280,71,10,3,5,10,8,9,3,2,0,0,3,6,0,0
14000243599867,87,10,3,5,10,15,15,5,3,0,0,3,6,0,0
14000244313483,82,3,3,10,10,15,15,3,2,0,0,3,6,0,0
14000244315649,83,3,3,10,10,15,15,5,1,0,0,3,6,0,0
14000244331946,87,10,3,7,10,15,15,5,1,0,0,3,6,0,0
14000244343084,85,10,3,5,10,15,15,5,1,0,0,3,6,0,0
14000246807795,74,3,3,7,10,15,10,3,2,0,0,3,6,0,0
14000247210810,83,3,3,10,10,15,15,4,2,0,0,3,6,0,0
14000248080172,85,10,3,5,10,15,15,5,1,0,0,3,6,0,0
14000253272398,82,3,3,10,10,15,15,3,2,0,0,3,6,0,0
14000256298049,73,5,3,9,10,12,9,3,1,0,0,3,6,0,0
14000257373045,83,3,3,9,10,15,15,5,2,0,0,3,6,0,0
14000262417080,80,10,3,5,10,15,10,3,3,0,0,3,6,0,0
14000263035124,79,3,3,7,8,15,15,5,2,0,0,3,6,0,0
14000269565279,91,10,3,10,10,15,15,5,2,0,0,3,6,0,0
14000270011826,75,10,3,0,10,8,15,5,3,0,0,3,6,0,0
14000270021248,82,10,3,1,10,15,15,4,3,0,0,3,6,0,0
14000270524586,84,10,3,2,10,15,15,5,3,0,0,3,6,0,0
14000270560949,82,10,3,2,10,15,15,3,3,0,0,3,6,0,0
14000270568392,84,10,3,3,10,15,15,4,3,0,0,3,6,0,0
14000272434284,82,10,3,0,10,15,15,5,3,0,0,3,6,0,0
14000273780766,85,10,3,7,8,15,15,4,2,0,0,3,6,0,0
14000273911038,85,10,3,7,10,15,15,3,1,0,0,3,6,0,0
14000273913857,89,10,3,9,10,15,15,5,1,0,0,3,6,0,0
14000273917999,86,10,3,5,10,15,15,5,2,0,0,3,6,0,0
14000273938759,85,10,3,7,8,15,15,5,1,0,0,3,6,0,0
14000273943449,90,10,3,10,10,15,15,5,1,0,0,3,6,0,0
14000273947377,86,10,3,9,8,15,15,4,1,0,0,3,6,0,0
14000273955406,88,10,3,9,10,15,15,4,1,0,0,3,6,0,0
14000273961376,85,10,3,9,10,15,10,5,2,0,0,3,6,0,0
14000283137852,80,10,3,0,8,15,15,5,3,0,0,3,6,0,0
14000283140901,90,10,3,10,10,15,15,5,1,0,0,3,6,0,0
14000284425591,69,0,3,10,10,11,9,3,2,0,0,3,6,0,0
14000288318415,81,10,3,1,10,15,13,5,3,0,0,3,6,0,0
14000288319634,82,10,3,4,10,14,12,5,3,0,0,3,6,0,0
14000288337712,91,10,3,10,10,15,15,5,2,0,0,3,6,0,0
14000288337859,86,10,3,6,10,15,15,5,1,0,0,3,6,0,0
14000288339217,92,10,3,10,10,15,15,5,3,0,0,3,6,0,0
14000288339555,86,10,3,8,10,15,13,3,3,0,0,3,6,0,0
14000311718852,87,10,3,5,10,15,15,5,3,0,0,3,6,0,0
14000311722294,89,10,3,7,10,15,15,5,3,0,0,3,6,0,0
14000311729512,78,10,3,0,8,15,15,3,3,0,0,3,6,0,0
14000311729731,89,10,3,7,10,15,15,5,3,0,0,3,6,0,0
14000311734009,82,10,3,0,10,15,15,5,3,0,0,3,6,0,0
14000327947955,85,10,3,6,10,15,15,2,3,0,0,3,6,0,0
14000327949364,80,10,3,1,10,15,15,2,3,0,0,3,6,0,0
14000339459488,86,10,3,7,8,15,15,5,2,0,0,3,6,0,0
14000339462815,88,10,3,10,8,15,14,5,2,0,0,3,6,0,0
14000341439819,80,0,3,9,10,15,15,5,2,0,0,3,6,0,0
14000363577679,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14000363578034,88,10,3,4,10,15,15,8,2,0,0,3,6,0,0
14000363578730,91,10,3,10,10,15,15,5,2,0,0,3,6,0,0
14000363580012,82,10,3,1,10,15,15,4,3,0,0,3,6,0,0
14000370630248,88,10,3,7,9,15,15,5,3,0,0,3,6,0,0
14000370635749,74,10,3,7,10,8,9,3,3,0,0,3,6,0,0
14000370636001,87,10,3,9,8,15,15,5,1,0,0,3,6,0,0
14000374355910,80,10,3,0,9,15,15,4,3,0,0,3,6,0,0
14000374356990,84,10,3,2,10,15,15,5,3,0,0,3,6,0,0
14000374442060,84,10,3,7,10,15,13,2,3,0,0,3,6,0,0
14000374444912,79,10,3,0,10,15,15,2,3,0,0,3,6,0,0
14000374492410,84,10,3,2,10,15,15,5,3,0,0,3,6,0,0
14000374494835,82,10,3,0,10,15,15,5,3,0,0,3,6,0,0
14000376845236,81,10,3,2,10,15,15,2,3,0,0,3,6,0,0
14000376847793,82,10,3,2,10,15,15,3,3,0,0,3,6,0,0
14000376863309,82,10,3,0,10,15,15,5,3,0,0,3,6,0,0
14000376863696,84,10,3,2,10,15,15,5,3,0,0,3,6,0,0
14000376864088,84,10,3,2,10,15,15,5,3,0,0,3,6,0,0
14000376871765,82,10,3,0,10,15,15,5,3,0,0,3,6,0,0
14000376872196,82,10,3,0,10,15,15,5,3,0,0,3,6,0,0
14000376908015,80,10,3,0,8,15,15,5,3,0,0,3,6,0,0
14000376908431,82,10,3,0,10,15,15,5,3,0,0,3,6,0,0
14000380779965,89,10,3,7,10,15,15,5,3,0,0,3,6,0,0
14000380780571,82,10,3,0,10,15,15,5,3,0,0,3,6,0,0
